"id","name","title_id","prize_size","assort","title","series_id","release_month","Arrival_date","get_date","got_status","is_favorite","image_url","image_url1","image_url2","image_url3","image_url4","memo","created_at","updated_at","gravity_pred","gravity_actual"
"94","ブルーアーカイブYumemirize“ハルカ”","29","約13cm","全1種","ブルーアーカイブ","26","2026-04","2026-04-24","2026-04-24","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521115/blue_archive_yumemirize_haruka_ujj8q0.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521115/blue_archive_yumemirize_haruka2_p9puzo.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521115/blue_archive_yumemirize_haruka3_plzfbf.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521116/blue_archive_yumemirize_haruka4_m3d3ms.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521147/blue_archive_yumemirize_haruka5_z0noa7.webp ","『ブルーアーカイブ』から「ハルカ」が、セガの人気ブランド“Yumemirize（ユメミライズ）”で立体化！セガオリジナル衣装の、きらびやかなドレス姿にご注目ください！ ","0000-00-00 00:00:00","2026-05-04 18:43:14",NULL,NULL
"95","ブルーアーカイブYumemirize“カヨコ”","29","約14cm","全1種","ブルーアーカイブ","26","2026-04","2026-04-24","2026-04-24","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521282/blue_archive_yumemirize_kayoko_mi28j6.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521282/blue_archive_yumemirize_kayoko2_ibndxo.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521283/blue_archive_yumemirize_kayoko3_nz1hyx.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521283/blue_archive_yumemirize_kayoko4_uocfyx.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521283/blue_archive_yumemirize_kayoko5_oollkc.webp ","『ブルーアーカイブ』から「カヨコ」が、セガの人気ブランド“Yumemirize（ユメミライズ）”で立体化！セガオリジナル衣装の、きらびやかなドレス姿にご注目ください！ ","0000-00-00 00:00:00","2026-05-04 18:43:12",NULL,NULL
"96","TVアニメ「その着せ替え人形は恋をする」Yumemirize“喜多川海夢”","21","約12cm","全1種","その着せ替え人形は恋をする","26","2026-03","2026-03-27","2026-03-27","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521112/tv_anime_sono_bisque_doll_wa_koi_wo_suru_yumemirize_kitagawa_marin_sbwlyj.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521113/tv_anime_sono_bisque_doll_wa_koi_wo_suru_yumemirize_kitagawa_marin2_dbgrrh.webp ",,,,"TVアニメ『その着せ替え人形は恋をする』から、オーバーサイズの白いワイシャツを纏った「喜多川海夢」のフィギュアが登場！","0000-00-00 00:00:00","2026-05-04 18:43:10",NULL,NULL
"97","勝利の女神：NIKKEYumemirize“ネロ”","17","約11cm","全1種","勝利の女神：NIKKE ","26","2026-03","2026-03-13","2026-03-13","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521288/goddess_of_victory_nikke_yumemirize_nero_jsaimo.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521288/goddess_of_victory_nikke_yumemirize_nero2_arusmf.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521289/goddess_of_victory_nikke_yumemirize_nero3_e70wfe.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521289/goddess_of_victory_nikke_yumemirize_nero4_dq5v64.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521289/goddess_of_victory_nikke_yumemirize_nero5_c8uzhp.webp ","『勝利の女神：NIKKE』より「ネロ」の“Yumemirize（ユメミライズ）”が再登場です。 ","0000-00-00 00:00:00","2026-05-21 15:08:29",NULL,NULL
"98","勝利の女神：NIKKEYumemirize“バイパー”","17","約11cm","全1種","勝利の女神：NIKKE ","26","2026-03","2026-03-13","2026-03-13","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521112/goddess_of_victory_nikke_yumemirize_viper3_arpr0d.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521112/goddess_of_victory_nikke_yumemirize_viper5_atqeno.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521112/goddess_of_victory_nikke_yumemirize_viper6_lgkxb2.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521112/goddess_of_victory_nikke_yumemirize_viper6_lgkxb2.webp ",,"『勝利の女神：NIKKE』より「バイパー」の“Yumemirize（ユメミライズ）”が再登場です。","0000-00-00 00:00:00","2026-05-21 15:08:31",NULL,NULL
"99","勝利の女神：NIKKEYumemirize“アリス”","17","約11cm","全1種","勝利の女神：NIKKE ","26","2026-03","2026-03-13","2026-03-13","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521286/goddess_of_victory_nikke_yumemirize_alice_e0as4k.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521286/goddess_of_victory_nikke_yumemirize_alice2_wvco0y.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521286/goddess_of_victory_nikke_yumemirize_alice4_bwq4oj.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521286/goddess_of_victory_nikke_yumemirize_alice3_mh00w1.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777521287/goddess_of_victory_nikke_yumemirize_alice5_uu1dtt.webp ","『勝利の女神：NIKKE』より「アリス」の“Yumemirize（ユメミライズ）”が再登場です。","0000-00-00 00:00:00","2026-05-21 15:08:33",NULL,NULL
"100","シン・エヴァンゲリオン劇場版FIGURIZMα“アヤナミレイ（仮称）”","31","約25cm","全1種","シン・エヴァンゲリオン劇場版","29","2026-03","2026-03-19","2026-03-19","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/shin_evangelion_gekijoban_figurizm_alpha_ayanami_rei_kasho_yikbqh.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/shin_evangelion_gekijoban_figurizm_alpha_ayanami_rei_kasho2_pbfgky.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/shin_evangelion_gekijoban_figurizm_alpha_ayanami_rei_kasho3_j0ydgs.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/shin_evangelion_gekijoban_figurizm_alpha_ayanami_rei_kasho4_kudq0r.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522159/shin_evangelion_gekijoban_figurizm_alpha_ayanami_rei_kasho5_j73b4k.webp ","『シン・エヴァンゲリオン劇場版』から「アヤナミレイ（仮称）」がビッグサイズのフィギュアで登場！付属の鏡台は本当に映る鏡と可動する引き出しのこだわり仕様です！ ","0000-00-00 00:00:00","2026-05-11 09:35:35",NULL,NULL
"101","呪術廻戦FIGURIZMα“八握剣異戒神将魔虚羅”","4","全長約18×21.5cm","全1種","呪術廻戦","29","2026-03","2026-03-27","2026-04-08","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522161/jujutsu_kaisen_figurizm_alpha_yatsuka_no_tsurugi_ikai_shinsho_mahogara2_jndhbo.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522161/jujutsu_kaisen_figurizm_alpha_yatsuka_no_tsurugi_ikai_shinsho_mahogara_w8mals.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522161/jujutsu_kaisen_figurizm_alpha_yatsuka_no_tsurugi_ikai_shinsho_mahogara3_ub4fgn.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522162/jujutsu_kaisen_figurizm_alpha_yatsuka_no_tsurugi_ikai_shinsho_mahogara4_plj3el.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522161/jujutsu_kaisen_figurizm_alpha_yatsuka_no_tsurugi_ikai_shinsho_mahogara5_k0dk84.webp ","TVアニメ『呪術廻戦』より、“FIGURIZMα（フィグリズムアルファ）”が登場！戦いの苛烈さを、ポージング、筋肉の動き、衣装のしわ感、エフェクト、瓦礫造形で表現し、勢いや動きが伝わる造形となっています。","0000-00-00 00:00:00","2026-05-11 09:34:55",NULL,NULL
"102","呪術廻戦渋谷事変FIGURIZMα“五条悟”「無量空処」","4","全長約20×21cm","全1種","呪術廻戦","29","2026-04","2026-04-10","2026-04-10","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522157/jujutsu_kaisen_shibuya_jihen_figurizm_alpha_gojo_satoru_muryo_kusho_h9uduv.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/jujutsu_kaisen_shibuya_jihen_figurizm_alpha_gojo_satoru_muryo_kusho2_c8k0vi.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/jujutsu_kaisen_shibuya_jihen_figurizm_alpha_gojo_satoru_muryo_kusho3_pgcj9j.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/jujutsu_kaisen_shibuya_jihen_figurizm_alpha_gojo_satoru_muryo_kusho4_m67ht3.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522158/jujutsu_kaisen_shibuya_jihen_figurizm_alpha_gojo_satoru_muryo_kusho5_p0wn9g.webp ","TVアニメ『呪術廻戦』第2期「渋谷事変」より、“FIGURIZMα（フィグリズムアルファ）”が再登場！ ","0000-00-00 00:00:00","2026-05-11 09:34:21",NULL,NULL
"103","初音ミクシリーズFIGURIZMα“初音ミク”-Punk！-","16","全長約20×23cm","全1種","初音ミク","29","2026-05","2026-05-22",NULL,"got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522160/hatsune_miku_series_figurizm_alpha_hatsune_miku_punk_vieznf.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522160/hatsune_miku_series_figurizm_alpha_hatsune_miku_punk2_c4aj3a.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522159/hatsune_miku_series_figurizm_alpha_hatsune_miku_punk3_fmyh8q.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522160/hatsune_miku_series_figurizm_alpha_hatsune_miku_punk4_vwhowu.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522160/hatsune_miku_series_figurizm_alpha_hatsune_miku_punk5_fnwzzd.webp ","「りいちゅ」氏の描き下ろしイラストを忠実に再現。「初音ミク」がPunk！衣装で立体化。躍動感のあるポーズを追求し、イラストの細かいデザインまでを究極に再現しました。 ","0000-00-00 00:00:00","2026-05-22 22:58:23",NULL,NULL
"104","TVアニメ「その着せ替え人形は恋をする」XStellar“乾紗寿叶” ","21","全長約8×19cm","全1種","その着せ替え人形は恋をする","25","2026-03","2026-03-19","2026-03-19","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522529/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_inui_sajuna_jt4q0w.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522530/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_inui_sajuna2_qsdhb2.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522530/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_inui_sajuna3_jhaaag.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522530/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_inui_sajuna4_asyyyj.webp ",,"TVアニメ『その着せ替え人形は恋をする』から「乾紗寿叶」の水着姿のフィギュアが登場！ ","0000-00-00 00:00:00","2026-05-11 09:35:43",NULL,NULL
"105","TVアニメ「その着せ替え人形は恋をする」XStellar“喜多川海夢”","21","全長約8×20cm","全1種","その着せ替え人形は恋をする","25","2026-03","2026-03-13","2026-03-13","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522530/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_kitagawa_marin_hpo0ll.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522530/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_kitagawa_marin3_a749ci.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522531/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_kitagawa_marin2_azhihn.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522531/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_kitagawa_marin4_jtbe1e.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522531/tv_anime_sono_bisque_doll_wa_koi_wo_suru_xstellar_kitagawa_marin5_v0nnr7.webp ","TVアニメ『その着せ替え人形は恋をする』から「喜多川海夢」の水着姿のフィギュアが登場！ ","0000-00-00 00:00:00","2026-05-11 09:40:17",NULL,NULL
"106","やはり俺の青春ラブコメはまちがっている。完XStellar“一色いろは”～放課後通り雨～ ","50","全長約5×18cm","全1種","やはり俺の青春ラブコメはまちがっている。完","25","2026-05","2026-05-22",NULL,"got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522525/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_isshiki_iroha_hokago_tooriame_ll2zpn.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522525/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_isshiki_iroha_hokago_tooriame4_m0gxey.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522525/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_isshiki_iroha_hokago_tooriame3_rhcwny.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522525/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_isshiki_iroha_hokago_tooriame2_fnldz0.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_isshiki_iroha_hokago_tooriame5_vfylur.webp ","“XStellar（エクステラ）”に「一色いろは」が登場！雨に濡れたYシャツを表現した制服姿で、「雪ノ下雪乃」や6月登場予定の「由比ヶ浜結衣」と一緒に並べて飾れます！","0000-00-00 00:00:00","2026-05-22 22:58:21",NULL,NULL
"107","やはり俺の青春ラブコメはまちがっている。完XStellar“雪ノ下雪乃”～放課後通り雨～","50","全長約5×19cm","全1種","やはり俺の青春ラブコメはまちがっている。完","25","2026-05","2026-05-22",NULL,"got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_yukinoshita_yukino_hokago_tooriame_hzw3uh.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_yukinoshita_yukino_hokago_tooriame2_n156xx.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_yukinoshita_yukino_hokago_tooriame4_gft7wr.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_yukinoshita_yukino_hokago_tooriame3_n84z89.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522526/yahari_ore_no_seishun_lovecome_wa_machigatteiru_kan_xstellar_yukinoshita_yukino_hokago_tooriame6_aexbne.webp ","“XStellar（エクステラ）”に「雪ノ下雪乃」が登場！雨に濡れたYシャツを表現した制服姿で、「一色いろは」や6月登場予定の「由比ヶ浜結衣」と一緒に並べて飾れます！ ","0000-00-00 00:00:00","2026-05-22 22:58:20",NULL,NULL
"108","Re:ゼロから始める異世界生活XStellar“ラム”-もふもふパック-","17","全長約8×22cm","全1種","Re:ゼロから始める異世界生活","25","2026-05","2026-05-15","2026-05-15","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522527/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_ram_mofumofu_pack_fyghl6.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522527/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_ram_mofumofu_pack2_xavavy.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522527/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_ram_mofumofu_pack3_flb8av.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522528/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_ram_mofumofu_pack4_gtafum.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522528/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_ram_mofumofu_pack5_miybgx.webp ","大好評だった「パック」衣装の「ラム」のフィギュアが“XStellar（エクステラ）”で再登場！かわいい肉球の台座が付属！ ","0000-00-00 00:00:00","2026-05-21 15:08:38",NULL,NULL
"109","Re:ゼロから始める異世界生活XStellar“レム”-もふもふパック-","17","全長約8×22cm","全1種","Re:ゼロから始める異世界生活","25","2026-05","2026-05-15","2026-05-15","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522528/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_rem_mofumofu_pack_sskg5g.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522528/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_rem_mofumofu_pack2_fg0tmw.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522529/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_rem_mofumofu_pack3_dspque.webp ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777522529/re_zero_kara_hajimeru_isekai_seikatsu_xstellar_rem_mofumofu_pack4_er8jip.webp ",,"大好評だった「パック」衣装の「レム」のフィギュアが“XStellar（エクステラ）”で再登場！かわいい肉球の台座が付属！","0000-00-00 00:00:00","2026-05-21 15:08:40",NULL,NULL
"110","ロックマンエグゼ Grandista-ROCKMAN.EXE","6","約24cm","全1種","ロックマン","6","2026-05","2026-05-19","2026-05-19","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266380/Rokkuman_Eguze_Grandista-ROCKMAN.EXE_bzna3d.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266378/Rokkuman_Eguze_Grandista-ROCKMAN.EXE2_jsuigt.jpg",,,,"2001年に誕生し、新しいゲーム性が人気を博したロックマンの人気シリーズ「ロックマンエグゼ」より、ロックマンが登場！","0000-00-00 00:00:00","2026-05-21 15:08:43",NULL,NULL
"111","ホロライブプロダクション　ひっかけフィギュアVol.1ときのそら","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-13","2026-03-13","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.1_xydctn.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第1弾はときのそら、AZKi、星街すいせいの全3種です！","0000-00-00 00:00:00","2026-05-11 17:17:16",NULL,NULL
"112","ホロライブプロダクション　ひっかけフィギュアVol.1AZKi","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-13","2026-03-13","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.1_xydctn.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第1弾はときのそら、AZKi、星街すいせいの全3種です！","0000-00-00 00:00:00","2026-05-11 17:17:13",NULL,NULL
"113","ホロライブプロダクション　ひっかけフィギュアVol.1星街すいせい","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-13","2026-03-13","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.1_xydctn.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第1弾はときのそら、AZKi、星街すいせいの全3種です！","0000-00-00 00:00:00","2026-05-11 17:17:10",NULL,NULL
"114","ホロライブプロダクション　ひっかけフィギュア Vol.2赤井はあと","18","約10cm","全3種","ホロライブ #hololive","35","2025-05","2025-05-22",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.2_vdxqrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第2弾は赤井はあと・角巻わため・風真いろはの全3種です！","0000-00-00 00:00:00","2026-05-14 13:13:18",NULL,NULL
"115","ホロライブプロダクション　ひっかけフィギュア Vol.2角巻わため","18","約10cm","全3種","ホロライブ #hololive","35","2025-05","2025-05-22",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.2_vdxqrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第2弾は赤井はあと・角巻わため・風真いろはの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:44",NULL,NULL
"116","ホロライブプロダクション　ひっかけフィギュア Vol.2風真いろは","18","約10cm","全3種","ホロライブ #hololive","35","2025-05","2025-05-22",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.2_vdxqrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第2弾は赤井はあと・角巻わため・風真いろはの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:41",NULL,NULL
"117","ホロライブプロダクション　ひっかけフィギュア Vol.3ロボ子さん","18","約10cm","全3種","ホロライブ #hololive","35","2025-06","2025-06-27",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.3_ctjd6b.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第3弾はロボ子さん・猫又おかゆ・戌神ころねの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:37",NULL,NULL
"118","ホロライブプロダクション　ひっかけフィギュア Vol.3猫又おかゆ","18","約10cm","全3種","ホロライブ #hololive","35","2025-06","2025-06-27",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.3_ctjd6b.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第3弾はロボ子さん・猫又おかゆ・戌神ころねの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:35",NULL,NULL
"119","ホロライブプロダクション　ひっかけフィギュア Vol.3戌神ころね","18","約10cm","全3種","ホロライブ #hololive","35","2025-06","2025-06-27",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.3_ctjd6b.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。第3弾はロボ子さん・猫又おかゆ・戌神ころねの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:31",NULL,NULL
"120","ホロライブプロダクション　ひっかけフィギュア Vol.4大空スバル","18","約10cm","全3種","ホロライブ #hololive","35","2025-07","2025-07-26",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.4_daprja.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第4弾は大空スバル・宝鐘マリン・鷹嶺ルイの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:30",NULL,NULL
"121","ホロライブプロダクション　ひっかけフィギュア Vol.4宝鐘マリン","18","約10cm","全3種","ホロライブ #hololive","35","2025-07","2025-07-26",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.4_daprja.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第4弾は大空スバル・宝鐘マリン・鷹嶺ルイの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:28",NULL,NULL
"122","ホロライブプロダクション　ひっかけフィギュア Vol.4鷹嶺ルイ","18","約10cm","全3種","ホロライブ #hololive","35","2025-07","2025-07-26",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.4_daprja.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第4弾は大空スバル・宝鐘マリン・鷹嶺ルイの全3種です！","0000-00-00 00:00:00","2026-05-11 10:22:23",NULL,NULL
"123","ホロライブプロダクション　ひっかけフィギュア Vol.5さくらみこ","18","約10cm","全2種","ホロライブ #hololive","35","2025-09","2025-09-26","2025-09-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.5_l7edoq.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第6弾はさくらみこ・桃鈴ねねの全2種です！","0000-00-00 00:00:00","2026-05-11 10:22:10",NULL,NULL
"124","ホロライブプロダクション　ひっかけフィギュア Vol.5桃鈴ねね","18","約10cm","全2種","ホロライブ #hololive","35","2025-09","2025-09-26","2025-09-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.5_l7edoq.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第6弾はさくらみこ・桃鈴ねねの全2種です！","0000-00-00 00:00:00","2026-05-11 10:22:08",NULL,NULL
"125","ホロライブプロダクション　ひっかけフィギュアVol.6天音かなた","18","約10cm","全2種","ホロライブ #hololive","35","2025-10","2025-10-24","2025-10-24","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.6_t6xg5w.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第7弾は天音かなた、ラプラス・ダークネスの全2種です！","0000-00-00 00:00:00","2026-05-11 10:22:03",NULL,NULL
"126","ホロライブプロダクション　ひっかけフィギュアVol.6ラプラス・ダークネス","18","約10cm","全2種","ホロライブ #hololive","35","2025-10","2025-10-24","2025-10-24","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.6_t6xg5w.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第7弾は天音かなた、ラプラス・ダークネスの全2種です！","0000-00-00 00:00:00","2026-05-11 10:22:01",NULL,NULL
"127","ホロライブプロダクション　ひっかけフィギュアVol.7アキ・ローゼンタール","18","約10cm","全3種","ホロライブ #hololive","35","2025-11","2025-11-21","2025-11-21","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.7_necjhl.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第7弾はアキ・ローゼンタール、兎田ぺこら、姫森ルーナの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:58",NULL,NULL
